"How do I register as a buyer on GeM to participate in forward auctions?
","1. **Visit the GeM Portal:**

Navigate to the GeM portal at https://gem.gov.in/.


2. **Click on ""Register Now"":**

Locate the ""Register Now"" button on the homepage and click on it.


3. **Select Buyer Registration:**

From the available options, select ""Buyer Registration"" to register as a buyer on GeM.


4. **Provide Basic Details:**

Enter your basic details, including your name, email address, mobile number, and PAN number.


5. **Scan and Upload Documents:**

Upload scanned copies of the following documents:

- PAN Card
- GST Registration Certificate (if applicable)
- Incorporation Certificate or Partnership Deed (if applicable)
- Cancelled Cheque or Bank Statement (for bank account verification)


6. **Submit Application:**

Review the information you have entered and click on the ""Submit"" button to submit your registration application.


7. **Generate OTP:**

You will receive a One-Time Password (OTP) on your registered mobile number. Enter the OTP in the designated field and click on ""Verify.""


8. **Verify Details:**

A verification link will be sent to your registered email address. Click on the link to verify your details.


9. **Receive Login Credentials:**

Once your registration is verified, you will receive your login credentials, including username and password, on your registered email address.


10. **Activate Account:**

Activate your account by clicking on the activation link sent to your email.


11. **Log In:**

Use your login credentials to log in to the GeM portal.


12. **Complete Profile Information:**

Complete your profile information, including personal details, business details, and bank account details.


13. **Add Suppliers:**

Add the suppliers or vendors you want to participate in forward auctions with by searching for them using their GSTIN or name.


14. **Participate in Forward Auctions:**

Once you have completed the registration process and added suppliers, you can actively participate in forward auctions on the GeM portal.



**Note:**

- Ensure that you have a valid Digital Signature Certificate (DSC) issued by a recognized certifying authority (CA) to participate in forward auctions on GeM.
- You can update your profile information, including your address and bank account details, at any time after registration.
- For further assistance or queries, you can contact the GeM customer support team through email, phone, or chat."
"What are the steps to login and access the forward auction module after registering as a buyer?
","1. **Visit the GeM Portal:**

>* Navigate to the GeM portal at https://gem.gov.in.

2. **Login to GeM:**

>* Click on the ""Login"" button located at the top right corner of the homepage.
>* Enter your registered GeM User ID and Password.
>* Click on the ""Login"" button again to access your account.

3. **Access Forward Auction Module:**

>* Once you are logged in, hover over the ""Buyer"" tab located at the top of the page.
>* A drop-down menu will appear. Select ""Forward Auction"" from the list.

4. **Forward Auction Dashboard:**

>* You will now be directed to the Forward Auction Dashboard. This dashboard displays various details related to upcoming and completed forward auctions.

5. **View Auction Details:**

>* To view the details of a specific forward auction, click on the ""View Details"" button corresponding to that auction.

6. **Participate in Forward Auction:**

>* To participate in a forward auction, click on the ""Participate"" button.
>* You will be required to submit a bid for the auction.
>* Enter your bid amount and other necessary details, and then click on the ""Submit Bid"" button.

7. **Manage Forward Auctions:**

>* You can also manage your forward auctions from the dashboard.
>* To view the status of your bids, click on the ""My Bids"" tab.
>* To withdraw a bid, click on the ""Withdraw Bid"" button corresponding to that bid.

8. **Notifications and Alerts:**

>* GeM provides notifications and alerts regarding forward auctions.
>* Keep an eye on your email and phone for updates related to auctions you are participating in."
"How do I create a category and set auction parameters like start price, increments, time extension etc in the forward auction module?
","To create a category and set auction parameters in the Forward Auction Module on GeM:

1. Ensure you're logged into the GeM portal with the appropriate credentials.
2. Click on the ""Seller Services"" tab in the top menu bar.
3. Select ""Forward Auctions"" from the sub-menu.
4. On the Forward Auctions page, click on the ""Create New Auction"" button.
5. Fill in the basic auction details such as Auction Title, Description, Start Date, End Date, and Category.
6. Click on the ""Create Category"" button.
7. In the Create Category pop-up, enter the Category Name, Category Code, and Category Description.
8. Click on the ""Add"" button to create the category.
9. Once the category is created, click on the ""Set Auction Parameters"" button.
10. In the Auction Parameters section, set the following parameters:

   - **Start Price:** The minimum price at which the auction will start.
   - **Reserve Price:** The minimum price at which the auction will be awarded to a bidder. This may be kept lower than or equal to the Start Price.
   - **Increment:** The minimum amount by which a bid can be increased.
   - **Time Extension:** The amount of time (in minutes) by which the auction will be extended if a bid is placed in the final minutes of the auction.
   - **Auto Extend:** Enable this option to automatically extend the auction by the specified Time Extension if a bid is placed in the final minutes.
   - **Bid Validity:** The period (in days) for which a bid is valid. After this period, the bid will be automatically canceled.

11. Click on the ""Save"" button to save the auction parameters.
12. Review the auction details and click on the ""Publish Auction"" button to make the auction live.

Once the auction is published, it will be visible to potential buyers. Buyers can place bids on the auction item, and the auction will be awarded to the highest bidder at the end of the auction period."
"What is the process for new buyer registration on the auction website?
","1. **Visit the GeM Website:**

* Go to the GeM website: https://gem.gov.in.

2. **Register as a Buyer:**

* Click on the ""Register"" button in the top right corner of the homepage.
* Select ""Buyer"" as the user type.

3. **Provide Personal Information:**

* Enter your PAN Number.
* Enter your name.
* Select your gender.

4. **Enter Contact Information:**

* Provide your mobile number.
* Enter your email address.

5. **Create a Password:**

* Create a strong password that meets the requirements.
* Confirm your password by entering it again.

6. **Enter OTP:**

* You will receive an OTP on your registered mobile number.
* Enter the OTP in the provided field.

7. **Select Organization Type:**

* Select your organization type as the following:
    * Central Government
    * State Government
    * Public Sector Undertaking
    * Autonomous Body
    * Society
    * Trust
    * Cooperative Society
    * Others

8. **Select Organizational Information:**

* Provide your organization's name.
* Enter your organization's address.
* Select your organization's state and district.
* Specify your organization's PIN code.
* Provide your organization's website (if available).

9. **Upload Documents:**

* Upload scanned copies of the following documents:
    * PAN card of the organization
    * GST certificate (if applicable)
    * MSME certificate (if applicable)
    * Udyog Aadhaar (if applicable)

10. **Declaration and Signature:**

* Read and understand the declaration carefully.
* Sign the declaration with your digital signature.

11. **Submit Registration:**

* Click on the ""Submit"" button to complete the registration process.

12. **Verification and Approval:**

* GeM will verify your submitted information and documents.
* If everything is in order, your buyer account will be approved within 7 working days.
* You will receive an email and SMS notification once your account is approved.

13. **Activate Your Account:**

* Click on the activation link provided in the approval email.
* Your GeM Buyer account will be activated, and you can start using it to participate in auctions."
"How do I view auction details and EMD requirements before registering for an auction?
","To view auction details and EMD requirements before registering for an auction on the GeM portal, follow these steps:

1. Visit the GeM portal and log in to your account.

2. On the homepage, click on the ""Auctions"" tab.

3. You will see a list of upcoming auctions.

4. Click on the title of the auction you are interested in to view the auction details.

5. On the auction details page, you will find information such as the auction start and end date, the reserve price, the bid increments, and the EMD requirements.

6. To view the EMD requirements, click on the ""EMD Details"" tab.

7. Here, you will find information such as the EMD amount, the EMD submission deadline, and the EMD refund policy.

8. Once you have reviewed the auction details and EMD requirements, you can decide whether or not you want to register for the auction.

9. If you want to register for the auction, click on the ""Register"" button.

10. You will be asked to provide your contact information and other details.

11. Once you have submitted your registration, you will be able to participate in the auction."
"What are the steps to submit my EMD details and get it approved by the department?
","1. Login to GeM portal.
2. Look for the tender participating in your dashboard or search for the tender using tender ID and click on it.
3. Click on ""Submit EMD"" button available under ""Tender Actions"" section.
4. Choose Payment mode as ""Bank Guarantee"", NEFT/ RTGS or Online payment (only for GeM Pooling).
5. On providing details of EMD Submission, an ""EMD Submission Request"" will get generated.
6. An alert will be sent to the respective department through email and SMS.
7. The department will review and approve the EMD Submission Request.
8. Once the EMD submission is approved by the department, the tender application will be submitted successfully.
9. A notification will be sent to the bidder regarding the approval of EMD submission."
"What happens if my EMD submission gets rejected? Can I resubmit it before the due date?
","If your EMD submission gets rejected, you will receive a notification from GeM stating the reason for rejection. You can resubmit your EMD before the due date, but you will need to address the reason for the rejection in your resubmission.

Here are the steps to resubmit your EMD:

1. Log in to your GeM account.
2. Click on the ""My Bids"" tab.
3. Select the bid for which you want to resubmit your EMD.
4. Click on the ""Resubmit EMD"" button.
5. Enter the required information and upload the necessary documents.
6. Click on the ""Submit"" button.

Your resubmitted EMD will be reviewed by GeM, and you will be notified of the outcome.

Please note that if your EMD submission is rejected multiple times, you may be restricted from participating in future GeM bids."
"What are the terms and conditions I need to accept before entering the bidding hall?
","Sure, as a GeM customer service, here are the terms and conditions you need to accept before entering the bidding hall:

1. **Registration and Eligibility:**
   - You must be a registered GeM user and have a valid Digital Signature Certificate (DSC) to participate in the bidding process.
   - You must meet the eligibility criteria specified in the Request for Proposal (RFP) or tender document for the specific bidding opportunity.

2. **Acceptance of Terms and Conditions:**
   - You must carefully read and understand all the terms and conditions outlined in the GeM Bidding Guidelines and the specific RFP or tender document.
   - By participating in the bidding process, you agree to be bound by these terms and conditions.

3. **Bid Submission:**
   - You must submit your bid electronically through the GeM portal within the specified deadline.
   - Your bid should be complete, accurate, and compliant with the requirements outlined in the RFP or tender document.

4. **Bid Validity:**
   - You must ensure that your bid remains valid for the period specified in the RFP or tender document.
   - Any changes or withdrawals of your bid during this period may result in disqualification.

5. **Evaluation of Bids:**
   - GeM (or the designated evaluation committee) will evaluate the bids based on the criteria and weightage specified in the RFP or tender document.
   - The evaluation process may involve technical, financial, and other relevant aspects.

6. **Award of Contract:**
   - The contract will be awarded to the bidder who submits the most responsive and competitive bid, as determined by the evaluation committee.
   - You may be required to provide additional information or clarifications during the evaluation process.

7. **Execution of Contract:**
   - If your bid is successful, you will be required to enter into a formal contract with GeM or the procuring entity.
   - The contract will specify the terms and conditions, including the scope of work, timelines, payment terms, and other relevant details.

8. **Compliance with Laws and Regulations:**
   - You must comply with all applicable laws, rules, and regulations governing the bidding process and the execution of the contract.
   - This includes adhering to labor laws, environmental regulations, and other relevant statutes.

9. **Confidentiality and Security:**
   - You must maintain the confidentiality of all information obtained during the bidding process and the execution of the contract.
   - You must take appropriate measures to safeguard sensitive data and prevent unauthorized access or disclosure.

10. **Penalties and Consequences:**
    - Violation of any of the terms and conditions may result in disqualification from the bidding process, termination of the contract, or other penalties as specified in the GeM Bidding Guidelines or the specific RFP or tender document.

By accepting these terms and conditions, you acknowledge that you have carefully read and understood them and agree to be bound by them."
"Can I bid on multiple properties in the same auction event? What are the conditions for that?
","Yes, you can bid on multiple properties in the same auction event, subject to the following conditions:

1. **Registration and Earnest Money Deposit (EMD)**:
   - You must be a registered GeM user and have a valid GeM ID.
   - You must deposit the required EMD amount for each property you wish to bid on. The EMD amount varies depending on the property's value and is specified in the auction notice.
   - The EMD must be deposited before the specified deadline. Failure to do so may result in your bid being disqualified.

2. **Bidding Process**:
   - You can place bids on multiple properties simultaneously during the auction.
   - When bidding on multiple properties, you must ensure that the bids are within your financial limits and that you can fulfill the payment obligations if you win the bid.
   - You can revise your bids during the auction period up until the bidding deadline.

3. **Bid Validity and Withdrawal**:
   - Once you submit a bid, it becomes binding, and you cannot withdraw it unless the auction is canceled or extended.
   - If you win the bid for multiple properties, you must pay the full purchase price for each property as specified in the auction terms and conditions.

4. **Winning Bid and Notification**:
   - The highest bidder for each property at the end of the auction period is declared the provisional winner.
   - The GeM platform will notify the provisional winners via email and SMS.
   - The provisional winners will have a specified time frame to confirm their acceptance of the award and make the required payments.

5. **Payment and Completion of Sale**:
   - Upon acceptance of the award, the winning bidder must pay the remaining balance of the purchase price within the stipulated time frame.
   - After receiving the full payment, the seller will execute the necessary documents to transfer the ownership of the property to the buyer.
   - The GeM platform will facilitate the payment and documentation process.

By adhering to these conditions, you can participate in the auction event and bid on multiple properties simultaneously, increasing your chances of acquiring the desired properties."
"How does the auto-bidding feature work? How do I enable it?
","**How does the auto-bidding feature work?**

Auto-bidding is a feature on GeM that allows you to automatically bid on auctions. This feature is available for all auctions, except for those that are set to ""sealed bid"".

When you enable auto-bidding, you specify the maximum amount that you are willing to pay for the item. GeM will then automatically bid on your behalf, up to the maximum amount that you have specified.

If you are the highest bidder when the auction ends, you will win the item and be charged the amount of your winning bid.

**How do I enable auto-bidding?**

To enable auto-bidding, follow these steps:

1. Go to the auction page for the item that you want to bid on.
2. Click on the ""Auto Bid"" button.
3. Enter the maximum amount that you are willing to pay for the item.
4. Click on the ""Enable Auto Bid"" button.

Once you have enabled auto-bidding, GeM will automatically bid on your behalf, up to the maximum amount that you have specified.

**Additional information:**

* You can disable auto-bidding at any time by clicking on the ""Disable Auto Bid"" button on the auction page.
* If you are the highest bidder when the auction ends, you will be notified by email.
* You will be charged the amount of your winning bid, plus any applicable taxes and shipping costs."
